regionID,iso3c,country_name,city_name,incomeID,measurement,units,year,source,comments
MEA,MAR,Morocco,Beni Mellal,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Morocco. n.d. ""Total cost of delegated waste management"" [""Cout total de la gestion deleguee des dechets""]. Contract No. 26/2013. Commune of Beni Mellal, Province of Beni Mellal, Region of Beni Mellal Khenifra, Minister of the Interior, Kingdom of Morocco.",
NAC,CAN,Canada,Vancouver,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Metro Vancouver. 2016. ""2015 Waste Composition Monitoring Program."" Tetra Tech EBA Inc. January. http://www.metrovancouver.org/services/solid-waste/SolidWastePublications/2015_Waste_Composition_Report.pdf ",Value for total waste disposed; CandD and land-clearing waste excluded
SSF,ETH,Ethiopia,Dire Dawa,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"RWA (Resources and Waste Advisory Group). 2015. ""Ethiopian Urban Solid Waste Management Sector- Dire Dawa City Assessment."" GIZ (Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH). April.",
ECS,DEU,Germany,Berlin,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Berlin, Senate Department for Urban Development and Environment. n.d. ""Waste balance of the state of Berlin 2015."" [Berlin, Senatsverwaltung fur Stadtentwicklung und Umwelt. n.d. ""Abfallbilanz des Landes Berlin 2015.""]",
SAS,BGD,Bangladesh,Rangpur,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"BMDF (Bangladesh Municipal Development Fund). 2012. ""Study on Municipal Solid Waste Management: Chittagong City Corporation, Rajshahi City Corporation, Rangpur Municipality, Patuakhali Municipality."" Bangladesh Municipal Development Fund (BMDF). June 21.",1 (0.242 kg/person/day)
LCN,ARG,Argentina,Ciudada Autónoma De Buenos Aires (Caba).,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"ACUMAR (Matanza-Riachuelo Basin Authority). n.d. ""Master Plan for the Integral Management of Urban Solid Waste-ACUMAR."" [ACUMAR (Autoridad de Cuenca Matanza-Riachuelo). n.d. ""Plan maestro de gestión integral de residuos sólidos urbanos-ACUMAR.""]","1 (6,937 tonnes/day)"
ECS,DNK,Denmark,Copenhagen,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"European Commission. 2014f. ""Capital factsheet - Copenhagen."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",1 (410.1 kg/person/year)
EAS,CHN,China,Beijing,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Modak, Prasad, Agamuthu Pariatamby, Jeffrey Seadon, Perinaz Bhada-Tata, Guilberto Borongan, Nang Sian Thawn, Ma. Bernadeth Lim. 2017. ""Asia Waste Management Outlook"". Edited by P. Modak. United Nations Environment Programme (UNEP), Asian Institute of Technology (AIT), and International Solid Waste Association (ISWA).",
SAS,IND,India,Guwahati,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (611 tonnes/day); 7
SSF,CIV,Côte d’Ivoire,Abidjan,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Ludington, Gaïa. 2015. ""Work Plan for Improved Consideration of Short-Lived Climate Pollutants in Household Solid Waste Management in Abidjan"" [""Plan de travail pour une meilleure prise en compte des polluants climatiques à courte durée de vie dans la gestion des déchets solides ménagers à Abidjan""]. Gevalor. September.",
SAS,IND,India,Warangal,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (300 tonnes/day); 7
EAS,AUS,Australia,Canberra,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2010,"Australian Capital Territory, Canberra. 2011. ""ACT Waste Management Strategy 2011-2025."" http://www.environment.act.gov.au/__data/assets/pdf_file/0007/576916/ACT-Waste-Strategy-Policy_access.pdf.","Includes hh, commercial, and garden waste"
SAS,MDV,Maldives,Addu,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2017,"Maldives, MEE (Ministry of Environment and Energy). 2017c. Waste Management and Pollution Control department. Personal communication with the World Bank.",1 (hh: 0.8 kg/person/day; resorts/hotels/guest houses: 3.5 kg/bed/day)
LCN,GTM,Guatemala,Jutiapa,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Guatemala, INE (National Institute of Statistics Guatemala). n.d. ""Environmental Statistical Compendium 2014."" [Gobierno de Guatemala, INE (Instituto Nacional de Estadística Guatemala). n.d. ""Compendio Estadístico Ambiental 2014.""]",
LCN,ECU,Ecuador,Quito,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"INECO and Tragsatec Consortium. 2016. ""Master Plan for Comprehensive Waste Management of the Metropolitan District of Quito. Analysis of the Current Situation."" [Consorcio INECO y Tragsatec. 2016. ""Plan Maestro de Gestion Integral de Residuos del Distrito Metropolitano de Quito. Analisis de la Situacion Actual.""]","1 (weighted average rate of 0.85 kg/person/day; includes domestic, commercial, education, markets, and other waste)"
ECS,BLR,Belarus,Minsk,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,Minsk City Executive Committee. 2017. Personal communication with the World Bank.,
SAS,IND,India,Indore,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (900 tonnes/day)
SAS,IND,India,Patna,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (926.32 tonnes/day)
SSF,BDI,Burundi,Muyinga,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Mbuligwe, S. E. 2013. ""Solid Waste Management Assessment within Urban Settings in Burundi, Rwanda, and Tanzania."" United Nations Human Settlements Programme (UN-Habitat).","1 (15,500 kg/day); 6"
SSF,GAB,Gabon,Libreville,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2005,"Mombo, Jean-Bernard and Mesmin Edou. 2005. ""Urban solid waste management in Gabon"" [""La gestion des déchets solides urbains au Gabon""]. Geo-Eco-Trop, 2005, 29:89-100.",
SAS,IND,India,Ludhiana,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.","1 (1,100 tonnes/day); 7"
SAS,IND,India,Bhopal,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (800 tonnes/day); 7
ECS,GBR,United Kingdom,Bristol,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Bristol Waste Company. 2018. ""Helping Bristol Waste Nothing."" http://www.bristolwastecompany.co.uk/learn-more-home/bristols-annual-recycling-in-pictures/.",
SAS,IND,India,Leh,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (33 tonnes/day (MSW generation in winter is 30 tonnes/day and in summer 36 tonnes/day)); 7
LCN,COL,Colombia,Bogotá,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2011,"JICA (Japan International Cooperation Agency). 2013. ""Master Plan Study Project for the Integral Management of Solid Waste in Bogotá, D.C."" [""Proyecto de Estudio del Plan Maestro para el Manejo Integral de Residuos Sólidos en Bogotá, D.C.""] Volume II Main Report (1). UAESP (Special Administrative Unit for Public Services. [Unidad Administrativa Especial de Servicios Públicos]). November.","1 (4,786 tonnes/day)"
LCN,BRA,Brazil,Rio De Janeiro,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"City of Rio de Janeiro City Council. 2015. ""Municipal Plan of Integrated Management of Solid Waste - PMGIRS of the City of Rio de Janeiro."" [Prefeitura da Cidade do Rio de Janeiro. 2015. ""Plano Municipal de Gestão Integrada de Resíduos Sólidos - PMGIRS da Cidade do Rio de Janeiro.""] CITY OF RIO DE JANEIRO CITY COUNCIL. December.",1 (1.43 kg/person/day)
SSF,ETH,Ethiopia,Tepi,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"WaterAid. 2015h. ""Solid Waste Generation Rate and Characterization Study for Tepi Town."" Getaneh Gebre Consultancy Service. Addis Ababa, November.",1 (sum of hh waste (7.346 tonnes/day) and commercial waste (5.525 tonnes/day)); mean hh generation rate: 0.34 kg/person/day; commercial center rate: 5 kg/day
EAS,MNG,Mongolia,Ulaanbaatar,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"UNEP (United Nations Environment Programme). 2016. ""Ulaanbatar Waste Management Improvement Strategy and Action Plan 2017-2030."" IETC (International Environmental Technology Centre). AIT (Asian Institute of Technology).",
MEA,MAR,Morocco,Tangier,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2017,"Abderrahim, Mouhssine. 2017. Head of Environment Department, Tangier. Personal communication with the World Bank.",
LCN,BRA,Brazil,Sao Paulo,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"CCAC (Climate and Clean Air Coalition). n.d.(g) ""Solid Waste Management City Profile: São Paulo, Brazil.""  Municipal Solid Waste Initiative.",
SSF,GIN,Guinea,Conakry,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,1996,"Guinea SPTD (Public Waste Transfer Service). n.d. ""Information on household garbage management in Conakry."" [SPTD (Service Public de Transfert des Déchets). n.d. ""INFORMATIONS SUR LA GESTION DES ORDURES MENAGERES A CONAKRY""]. Research Program: Sustainable management of urban waste and sanitation. Regional Cotton Workshop 9-11 July 2002: ""Shared Waste Management in African cities.""","1 (600 tonnes/day, of which less than 20 percent is collected); 2"
SSF,AGO,Angola,Luanda,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2009,"Siemens AG. 2011. ""African Green City Index."" Economist Intelligence Unit. Munich. www.siemens.com/greencityindex.",1 (292 kg/year); 4
ECS,MDA,Moldova,Soldanesti,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"GIZ (Deutsche Gesellschaft für Internationale Zusammenarbeit GmbH). 2014a. ""Feasibility study for an inter-municipal solid waste management center in Soldanesti."" Final report. Modernization of local public services in the Republic of Moldova-Intervention area 1: Local services. Ministry of Regional Development and Construction of the Republic of Moldova. Agencies for Regional Development. Chisinau, February.",
SSF,BEN,Benin,Cotonou,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2000,"Nahum, Calixte Mesmer. n.d. ""Republic of Benin - Organization and Operation of the Solid Waste Management Sector in Cotonou"" [""Republique du Benin - Organisation et Fonctionnment de la Filiere de Gestion des Déchets Solides Ménagers à Cotonou""]. CIFAL (International Training Center of Local Authorities / Actors [Centre International de Formation des Autorites/Acteurs Locaux]) and AMBF (Association of Municipalities of Burkina Faso).",1 (708 tonnes/day); year assumed to be 2000 based on population level reported in source
SSF,MWI,Malawi,Lilongwe,LIC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"Barré, Juliette. 2014. ""Waste Market in Urban Malawi: A Way Out Of Poverty?"" Master's thesis, Department of Urban and Rural Development, Faculty of Natural Resources and Agricultural Sciences, Swedish University of Agricultural Sciences, Uppsala, Sweden.",
ECS,IRL,Ireland,Dublin,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"European Commission. 2014g. ""Capital factsheet - Dublin."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A.",
MEA,ARE,United Arab Emirates,Abu Dhabi,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Abu Dhabi SCAD (Statistics Centre Abu Dhabi). 2016. ""Waste Statistics 2015.""",
ECS,GRC,Greece,Athens,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2012,"European Commission. 2014b. ""Capital factsheet - Athens."" Assessment of separate collection schemes in the 28 capitals of the EU. Copenhagen Resource Instiute. BiPRO. 070201/ENV/2014/691401/SFRA/A2.",
EAS,MYS,Malaysia,Kuala Lumpur,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"Modak, Prasad, Agamuthu Pariatamby, Jeffrey Seadon, Perinaz Bhada-Tata, Guilberto Borongan, Nang Sian Thawn, Ma. Bernadeth Lim. 2017. ""Asia Waste Management Outlook"". Edited by P. Modak. United Nations Environment Programme (UNEP), Asian Institute of Technology (AIT), and International Solid Waste Association (ISWA).",
NAC,CAN,Canada,Toronto,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"City of Toronto and HDR. 2017. Excellence Award entry. ""Toronto Long Term Solid Waste Management Strategy."" https://swana.org/Portals/0/Awards/2017/Winners/Excellence2017-PM-ISWMS-gold.pdf.","Calculated as the sum of waste (491,000 tonnes/year) and recyclables (451,700 tonnes/year) of recyclables"
ECS,CZE,Czech Republic,Karlovy Vary,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2014,"Prague Ministry of the Environment. 2014. ""Environmental Report in the Karlovy Vary Region."" [Ministerstvo životního prostředí, Praha. 2014. ""Zpráva o životním prostředí v Karlovarském kraji.""] CENIA (Czech Environmental Information Agency [česká informační agentura životního prostředí]). ISBN 978-80-85087-89-5.",1 (439.5 kg/person/year)
SAS,IND,India,Tadipatri,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (40 tonnes/day); 7
LCN,GTM,Guatemala,Antigua Guatemala,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2011,"Garrido, Rigoberto Otoniel Morales. 2011. ""Diagnosis of primary management and transport of solid waste in the neighborhood of La Merced, Antigua Guatemala, Sacatepéquez"" [Diagnóstico del manejo primario y transporte de desechos sólidos en el barrio de la Merced, Antigua Guatemala, Sacatepéquez""]. University of San Carlos of Guatemala. June.",1 (0.56 kg/person/day)
SAS,IND,India,Bhubaneswar,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2016,"India, Ministry of Urban Development. 2016. Swachh Bharat Mission (Collected from Swachh Sarveskshan, 2017). Ministry of Housing and Urban Affairs. Government of India.",1 (520 tonnes/day); 7
ECS,ITA,Italy,Milano,HIC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"a2a Ambiente. 2016. ""Municipal Solid Waste Management in Milan."" Brussels. January 29. https://www.municipalwasteeurope.eu/sites/default/files/6.Danilo%20Vismara.pdf.",3
LCN,HND,Honduras,Tegucigalpa,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"IDB (Inter-American Development Bank). n.d. ""Tegucigalpa and Comayagüela, sustainable capital, safe and open to the public."" [BID (Banco Interamericano de Desarrollo). n.d. Tegucigalpa y Comayagüela, Capital sostenible, segura y abierta al público.""] NDF (Nordic Development Fund).",1 (878 tonnes/day)
MEA,JOR,Jordan,Amman,LMC,total_msw_total_msw_generated_tons_year,tonnes/year,2015,"Ikhlayel, Mahdi, Yoshiro Higano, Helmut Yabar, and Takeshi Mizunoya. 2016. ""Introducing an Integrated Municipal Solid Waste Management System: Assessment in Jordan."" Journal of Sustainable Development; Vol. 9, No. 2; 2016. ISSN 1913-9063. E-ISSN 1913-9071.",
LCN,MEX,Mexico,Guadalajara,UMC,total_msw_total_msw_generated_tons_year,tonnes/year,2013,"City Council of Guadalajara. 2015. ""Program of Prevention and Integral Management of Solid Residential Residues for the Municipality of Guadalajara."" [Ayuntamiento de Guadalajara. 2015. ""Programa de Prevención y Gestión Integral de Residuos Sólidos Domiciliarios para el Municipio de Guadalajara.""] September 23.","1 (1,777.567 tonnes/day)"
